,name,artist,album_name,album_image_url,album_release_date,duration_ms,explicit,popularity,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_followers,artist_genres,artist_popularity,track_id
866,Work It,Missy Elliott,Under Construction,https://i.scdn.co/image/ab67616d0000b27395d8583bba8f3cd794fa5bae,2002-11-11,263226,True,69,https://p.scdn.co/mp3-preview/a007b4cabe8441d6d878da45bc3b71471848101e?cid=d3c4d26f750f45daa2434a1585745291,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,4,1752996,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",73,3jagJCUbdqhDSPuxP8cAqF
867,Push The Button,Sugababes,Taller In More Ways,https://i.scdn.co/image/ab67616d0000b2732f01c00e6bfc45b33d6ab3dd,2005,218093,False,63,https://p.scdn.co/mp3-preview/e0c54c13984948b2fed721d4bb9c8776411d213d?cid=d3c4d26f750f45daa2434a1585745291,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016,4,533665,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",62,3EDS89HeAhHiZKlljciK0a
868,Sk8er Boi,Avril Lavigne,Let Go,https://i.scdn.co/image/ab67616d0000b2739926529bf9c3b3b7c989dd00,2002-08-26,204000,False,0,,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,4,7746201,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",77,4omisSlTk6Dsq2iQD7MA07
869,Rise,Gabrielle,Rise,https://i.scdn.co/image/ab67616d0000b2738fdb084676b2c86231f4b244,2001-01-01,219093,False,59,https://p.scdn.co/mp3-preview/0b1aa1b18c2dc78c9c32fbe364e3aecc4f384910?cid=d3c4d26f750f45daa2434a1585745291,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673,4,200372,"['british soul', 'dance pop', 'europop', 'neo soul', 'new wave pop']",61,63nkNgHkmfgjElTEnCzKYU
870,Toxic,Britney Spears,Mother's Day Songs,https://i.scdn.co/image/ab67616d0000b273369c5ebfe2b60892107b0265,2018-03-02,198800,False,56,https://p.scdn.co/mp3-preview/bdff7a739c6a968864776ba9b2989af426332681?cid=d3c4d26f750f45daa2434a1585745291,0.774,0.838,5,-3.914,0,0.114,0.0249,0.0244,0.242,0.924,143.04,4,9682666,"['dance pop', 'pop', 'post-teen pop']",81,4fbaKWFRghusXd4bSBvvfN
871,Last Request,Paolo Nutini,These Streets (Deluxe),https://i.scdn.co/image/ab67616d0000b2731f2080fa515c0a63662a411d,2006-07-17,220413,False,44,https://p.scdn.co/mp3-preview/8abfc8984800e6c93a432a08081eae94a737e5bf?cid=d3c4d26f750f45daa2434a1585745291,0.585,0.67,7,-7.272,0,0.0525,0.216,0.0,0.14,0.397,80.895,4,1062946,"['british soul', 'neo mellow', 'scottish singer-songwriter']",65,2UXO3rKTfsfPieGDQHgG6q
872,The Way I Are,Timbaland,Shock Value,https://i.scdn.co/image/ab67616d0000b2734ed674ab91bdc566534f9285,2007-01-01,179120,False,76,https://p.scdn.co/mp3-preview/3dfa3b3366f066958318651dcb2706031ff9b5aa?cid=d3c4d26f750f45daa2434a1585745291,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,4,2049648,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",77,2bLqfJjuC5syrsgDsZfGmn
873,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,I Don't Feel Like Dancin',https://i.scdn.co/image/ab67616d0000b273d0a50cacfb47854fa416cd6c,2006-01-01,248640,False,65,https://p.scdn.co/mp3-preview/44a27901738bffdd04a37adb0345f8ea24f2a741?cid=d3c4d26f750f45daa2434a1585745291,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.033,4,435714,"['dance pop', 'dance rock', 'electropop']",62,1qEHgdFqUxFebMPk8s2HLY
874,Superstar,Jamelia,Thank You,https://i.scdn.co/image/ab67616d0000b2733c0f5882f5ad3bc6fa4e2b8d,2003-06-30,215480,False,67,https://p.scdn.co/mp3-preview/84dc2fea13946ac65e7a41c1e80ed3e5322e1477?cid=d3c4d26f750f45daa2434a1585745291,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01,4,109159,['europop'],54,3oobWqIgYrSRg18uqRuPIF
875,Dirty Little Secret,The All-American Rejects,Move Along,https://i.scdn.co/image/ab67616d0000b2734d54e4f290fe5c08c66ebc0e,2005-01-01,193653,False,64,https://p.scdn.co/mp3-preview/fb26eeb13542afbb4c75437b1c0315c6493ab219?cid=d3c4d26f750f45daa2434a1585745291,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,4,2169289,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']",69,5ZdzNVOmCSp5HFLk0EgvJS
876,Hey There Delilah - Bonus Track,Plain White T's,Every Second Counts,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,2006,233280,False,59,https://p.scdn.co/mp3-preview/96e60e8455f119c54af5026f2d2622512b71480e?cid=d3c4d26f750f45daa2434a1585745291,0.522,0.453,2,-7.859,1,0.0295,0.831,1.21e-06,0.101,0.306,103.879,4,1004550,"['neo mellow', 'pop punk', 'pop rock', 'post-teen pop']",67,3DWOTqMQGp5q75fnVsWwaN
877,Circus,Britney Spears,Circus (Deluxe Version),https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199,2008-12-02,192360,False,74,https://p.scdn.co/mp3-preview/8085b6ee836e9cbb7032576fcf8f1b51d9a53c0d?cid=d3c4d26f750f45daa2434a1585745291,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,4,9682666,"['dance pop', 'pop', 'post-teen pop']",81,7jk7gqyEonmVVYahZN5zhW
878,Let Me Blow Ya Mind,Eve,Scorpion,https://i.scdn.co/image/ab67616d0000b2732dd8a31709137799f5c937f2,2001-01-01,230106,True,55,https://p.scdn.co/mp3-preview/bf0956aec5135f760c3039f6fb32546691c46876?cid=d3c4d26f750f45daa2434a1585745291,0.905,0.544,8,-4.354,0,0.117,0.258,0.0,0.0618,0.882,90.026,4,937075,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'r&b', 'rap', 'urban contemporary']",69,4YA5g2UpNLmdql8fdrhlwY
879,Fergalicious,Fergie,The Dutchess,https://i.scdn.co/image/ab67616d0000b27310591d448ff910d4275893a6,2006-09-13,292373,True,63,https://p.scdn.co/mp3-preview/e076fb0ce6362058d59e43fd949276d360b9d6f9?cid=d3c4d26f750f45daa2434a1585745291,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,4,4622936,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",71,6Q44rxzH39y2tjic98Spo5
880,Milkshake,Kelis,Tasty,https://i.scdn.co/image/ab67616d0000b273e928de086eef7d3491b4390b,2003-12-05,182626,False,67,https://p.scdn.co/mp3-preview/084de0fb6ec86cbcbacef234351baa79e71d98de?cid=d3c4d26f750f45daa2434a1585745291,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,4,434486,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",66,2cMTIlktg3M9mXYqCPqw1J
881,Breathe,Faith Hill,Breathe,https://i.scdn.co/image/ab67616d0000b273f4adbbdcd39b09e5f0b9e03e,1999-11-09,250546,False,66,https://p.scdn.co/mp3-preview/0b2cda61cb73c04084ff8f669dac6601480b0d24?cid=d3c4d26f750f45daa2434a1585745291,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4,1395444,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop']",65,3y4LxiYMgDl4RethdzpmNe
882,America,Razorlight,Razorlight (EU Version),https://i.scdn.co/image/ab67616d0000b273348a98e89ae7f9120b63cc48,2006-01-01,249760,False,0,,0.316,0.569,2,-5.005,1,0.0321,0.337,7.67e-06,0.395,0.154,90.066,4,454517,"['britpop', 'modern rock', 'rock']",60,18fwfypFEcZArzsRZgozs0
883,Pjanoo - Radio Edit,Eric Prydz,Pjanoo,https://i.scdn.co/image/ab67616d0000b273bf82130ce529153496038461,2008-08-29,157432,False,66,https://p.scdn.co/mp3-preview/99aae09098cb538ae3414354247b917e63fe78a2?cid=d3c4d26f750f45daa2434a1585745291,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,4,468755,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'vocal house']",65,0F2BxpbxH8Yc3pLub48hrb
884,Womanizer,Britney Spears,Circus (Deluxe Version),https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199,2008-12-02,224400,False,76,https://p.scdn.co/mp3-preview/40c87bb00fe6bab71f758643b2d1e598c5374410?cid=d3c4d26f750f45daa2434a1585745291,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,4,9682666,"['dance pop', 'pop', 'post-teen pop']",81,4fixebDZAVToLbUCuEloa2
885,Dani California,Red Hot Chili Peppers,Stadium Arcadium,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,282160,False,75,https://p.scdn.co/mp3-preview/87d4f1047475a73d44731914bca0b883cc1d5876?cid=d3c4d26f750f45daa2434a1585745291,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,16740502,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",83,10Nmj3JCNoMeBQ87uw5j8k
886,Try Sleeping With a Broken Heart,Alicia Keys,Try Sleeping With a Broken Heart,https://i.scdn.co/image/ab67616d0000b273ac9f0c7a6b6af0eb9111e599,2009-11-13,249026,False,0,,0.593,0.823,5,-5.076,1,0.089,0.151,0.273,0.127,0.512,110.659,5,8956364,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",79,1AfIvBuCvld4lhvGFYsICV
887,Heavy Cross,Gossip,Heavy Cross,https://i.scdn.co/image/ab67616d0000b273ff81dbdad78a567e86a64d72,2009-04-24,242786,False,52,https://p.scdn.co/mp3-preview/97988248bd00b4ba94090ece2848f9ea3d976054?cid=d3c4d26f750f45daa2434a1585745291,0.792,0.697,2,-4.204,1,0.032,0.0946,0.0899,0.131,0.22,120.051,4,301502,"['alternative dance', 'electropop', 'new rave', 'olympia wa indie']",51,4N6R6yqkFUTyF3AYOdR0T7
888,Whole Again,Atomic Kitten,Right Now,https://i.scdn.co/image/ab67616d0000b273f06a0fdc631991467c6c9b35,2001-10-23,185013,False,66,https://p.scdn.co/mp3-preview/e87df5cfe51abb97aae132ef05180df97d039078?cid=d3c4d26f750f45daa2434a1585745291,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,4,324256,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",60,16MJqq0vEuW6GRX6faetTm
889,Give It To Me,Timbaland,Shock Value,https://i.scdn.co/image/ab67616d0000b273755a9f1e89ad8e8cf91d4956,2007-01-01,234026,True,68,https://p.scdn.co/mp3-preview/d7fdfc025e73dd270e62aaa763b1f59849fbfad6?cid=d3c4d26f750f45daa2434a1585745291,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,4,2049648,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",77,0wbDgMuAoy7O7pL3a69uZx
890,Out Of Reach,Gabrielle,Rise,https://i.scdn.co/image/ab67616d0000b2738fdb084676b2c86231f4b244,2001-01-01,196986,False,68,https://p.scdn.co/mp3-preview/87946665c12ec509f4380497acabd8ba59d62ab7?cid=d3c4d26f750f45daa2434a1585745291,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,4,200372,"['british soul', 'dance pop', 'europop', 'neo soul', 'new wave pop']",61,0HKD13PLq2WicViBBhSrOl
891,American Pie,Madonna,Music,https://i.scdn.co/image/ab67616d0000b2738c66a574874e11eea5f89a5e,2000-09-19,273533,False,58,https://p.scdn.co/mp3-preview/bced9cd044982d44c185d556fb3fd44088a37ab2?cid=d3c4d26f750f45daa2434a1585745291,0.631,0.734,5,-7.48,0,0.036,0.348,0.0,0.135,0.591,124.036,4,5407692,"['dance pop', 'pop']",78,3afv9TL8ixr4T9VbiKnrwe
892,Everybody's Changing,Keane,Hopes And Fears,https://i.scdn.co/image/ab67616d0000b2737d6cd95a046a3c0dacbc7d33,2004-05-10,215880,False,71,https://p.scdn.co/mp3-preview/3783480c279c128024094dc1d03ea9bf0785aba9?cid=d3c4d26f750f45daa2434a1585745291,0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.015,4,2307719,"['neo mellow', 'piano rock', 'pop rock', 'rock']",71,0yac0FPhLRH9i9lOng3f81
893,Somethin' Stupid,Robbie Williams,Swing When You're Winning,https://i.scdn.co/image/ab67616d0000b273a1fec51b4d321f10723fa14a,2001-11-19,170493,False,64,https://p.scdn.co/mp3-preview/7cbfcd68c7583bbfd1f0021b375138913b138011?cid=d3c4d26f750f45daa2434a1585745291,0.654,0.515,0,-12.185,1,0.0261,0.429,5.62e-06,0.174,0.677,106.191,4,2270181,"['dance pop', 'dance rock', 'europop', 'pop']",73,4kSKacywUJHdhyst4PL6pl
894,Sweet Dreams,Beyoncé,I AM...SASHA FIERCE,https://i.scdn.co/image/ab67616d0000b27374397614a8642d957d5d78cc,2008-11-14,208066,False,47,https://p.scdn.co/mp3-preview/c76787675800fb0aeb087fae9506380631def9df?cid=d3c4d26f750f45daa2434a1585745291,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,4,28855710,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84,2wLMMcXV6sRtLijfLZP9oR
895,Lost Without U,Robin Thicke,The Evolution of Robin Thicke,https://i.scdn.co/image/ab67616d0000b2736f51e10bda34f0523a666391,2006-01-01,254146,False,0,,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204,5,1770954,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",67,1atQRDIxhLBudv23X8aWPg
896,Cooler Than Me - Single Mix,Mike Posner,31 Minutes to Takeoff,https://i.scdn.co/image/ab67616d0000b273a98ac59b1f31230990d941a2,2010-08-09,213293,False,74,https://p.scdn.co/mp3-preview/2bdd0657065db57b71f6c34179bde0b45bfbfc89?cid=d3c4d26f750f45daa2434a1585745291,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,1181480,"['dance pop', 'pop', 'pop rap']",73,2V4bv1fNWfTcyRJKmej6Sj
897,Love Song,Sara Bareilles,Little Voice,https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351,2007-07-03,258826,False,72,https://p.scdn.co/mp3-preview/25ddfb610db1bf1eb4ec0101939abcb3994345b8?cid=d3c4d26f750f45daa2434a1585745291,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,1698280,"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",69,4E6cwWJWZw2zWf7VFbH7wf
898,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,It Ain't Safe No More. . .,https://i.scdn.co/image/ab67616d0000b273a91f81e8bbd2aedec00cb2c9,2002-11-26,324306,False,55,https://p.scdn.co/mp3-preview/a3cf408e35a23fbd514d00a5be60554b31c5aceb?cid=d3c4d26f750f45daa2434a1585745291,0.563,0.751,6,-4.325,1,0.317,0.0141,0.0,0.636,0.487,85.789,4,1847688,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",74,440JHgcmlgu65MbKBg20ba
899,Hit 'Em Up Style (Oops!),Blu Cantrell,So Blu,https://i.scdn.co/image/ab67616d0000b27356d69fafe62a311092809b4a,2001-01-18,250706,False,63,https://p.scdn.co/mp3-preview/ab55b23b10a00bbc3d36d6979b986683ddb210c5?cid=d3c4d26f750f45daa2434a1585745291,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,4,171685,"['hip pop', 'r&b', 'urban contemporary']",56,4zYTZvtcww7OWKie7fxA9E
900,The A Team,Ed Sheeran,+,https://i.scdn.co/image/ab67616d0000b273f0e911d0e5aadefc431bf34a,2011-09-09,258373,False,76,https://p.scdn.co/mp3-preview/37bf226e93591d438dde11e6404e3751a108084f?cid=d3c4d26f750f45daa2434a1585745291,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4,85172109,"['pop', 'uk pop']",93,1VdZ0vKfR5jneCmWIUAMxK
901,Love Yourself,Justin Bieber,Purpose (Deluxe),https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead,2015-11-13,233720,False,1,,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,50406956,"['canadian pop', 'pop', 'post-teen pop']",95,3hB5DgAiMAQ4DzYbsMq1IT
902,"thank u, next",Ariana Grande,"thank u, next",https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,2019-02-08,207320,True,81,https://p.scdn.co/mp3-preview/7486ad655cea42de4b83edbef4e4e0a29cc26bd0?cid=d3c4d26f750f45daa2434a1585745291,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,69224319,"['dance pop', 'pop', 'post-teen pop']",92,3e9HZxeyfWwjeyPAMmWSSQ
903,It's Not Living (If It's Not With You),The 1975,A Brief Inquiry Into Online Relationships,https://i.scdn.co/image/ab67616d0000b2736c582022e90b11f0da287a9a,2018-11-30,248335,False,69,https://p.scdn.co/mp3-preview/c95b7db69dcf98b54a617c8021e834d54404ea37?cid=d3c4d26f750f45daa2434a1585745291,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,4,5110861,"['modern alternative rock', 'modern rock', 'pop', 'rock']",76,3TgMcrV32NUKjEG2ujn9eh
904,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,https://i.scdn.co/image/ab67616d0000b273caaa456c44f69f10c8b2aa53,2010-10-05,220733,False,77,https://p.scdn.co/mp3-preview/07c6c33d6426d61ffd2e93d4c06ca599f7761b46?cid=d3c4d26f750f45daa2434a1585745291,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,4,33761285,"['dance pop', 'pop', 'post-teen pop']",89,47Slg6LuqLaX0VodpSCvPt
905,Closer,The Chainsmokers,Closer,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,2016-07-29,244960,False,83,https://p.scdn.co/mp3-preview/8d3df1c64907cb183bff5a127b1525b530992afb?cid=d3c4d26f750f45daa2434a1585745291,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,18371328,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",82,7BKLCZ1jbUBVqRi2FVlTVw
906,Stay With Me,Sam Smith,In The Lonely Hour (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27360b7e435520b0426265ac26f,2014-01-01,172723,False,0,,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899,4,17496275,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",85,7IHOIqZUUInxjVkko181PB
907,Wake Me Up,Avicii,True,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,2013-01-01,247426,False,84,https://p.scdn.co/mp3-preview/a1e73653f46914198a3d8e6880be2c782606fbc3?cid=d3c4d26f750f45daa2434a1585745291,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,20576565,"['dance pop', 'edm', 'pop', 'pop dance']",83,0nrRP2bk19rLc0orkWPQk2
908,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,2019-03-29,194087,False,84,https://p.scdn.co/mp3-preview/11fadb5f777b56f8800d67365bc0b50bfe0d827a?cid=d3c4d26f750f45daa2434a1585745291,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,49062017,"['electropop', 'pop']",92,2Fxmhks0bxGSBdJ92vM42m
909,Lego House,Ed Sheeran,+,https://i.scdn.co/image/ab67616d0000b273f0e911d0e5aadefc431bf34a,2011-09-09,185093,False,63,https://p.scdn.co/mp3-preview/12eb90aa64be1b349b479f8dde7ca7175ac11513?cid=d3c4d26f750f45daa2434a1585745291,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,4,85172109,"['pop', 'uk pop']",93,53Pgsvu3qSYO2aXt5J2vcL
910,Shallow - Radio Edit,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2,2018-10-05,217212,False,74,https://p.scdn.co/mp3-preview/2cd259a96fdde8e8792ded59558619929ea65bb1?cid=d3c4d26f750f45daa2434a1585745291,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,4,19168193,"['dance pop', 'pop', 'post-teen pop']",86,6QfS2wq5sSC1xAJCQsTSlj
911,1950,King Princess,1950,https://i.scdn.co/image/ab67616d0000b273580625d3d07c5b16238c2e69,2018-02-23,225133,True,73,https://p.scdn.co/mp3-preview/d283f120c773725e74fc2582099dd6833b237a83?cid=d3c4d26f750f45daa2434a1585745291,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,4,1248091,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",65,0CZ8lquoTX2Dkg7Ak2inwA
912,Midnight City,M83,Midnight City,https://i.scdn.co/image/ab67616d0000b2739ba25c6060d36f66a27363b1,2011-08-16,243960,False,0,,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4,1952854,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",70,6M9DkAAuh4ibDchrc8GBAn
913,What You Know,Two Door Cinema Club,Tourist History,https://i.scdn.co/image/ab67616d0000b273ed32602d9145d51e00a2df72,2010-02-07,189693,False,3,,0.55,0.753,6,-4.003,0,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048,4,2072371,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",69,1qfYG2JrchEyJiqKnkE7YQ
914,Somebody Else,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",https://i.scdn.co/image/ab67616d0000b273206517a3f7e4c34bf0bfc531,2016-02-26,347525,True,71,https://p.scdn.co/mp3-preview/dcc666029844e3f6197b9d0c5328f530690bc8bd?cid=d3c4d26f750f45daa2434a1585745291,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4,5110861,"['modern alternative rock', 'modern rock', 'pop', 'rock']",76,4m0q0xQ2BNl9SCAGKyfiGZ
915,The Wire,HAIM,Days Are Gone (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2735841140a46549b7e95202b9f,2013-01-01,245800,False,59,https://p.scdn.co/mp3-preview/35369f557eff3f88ad0be0c904b1af253628cd33?cid=d3c4d26f750f45daa2434a1585745291,0.548,0.632,2,-5.569,1,0.145,0.0126,4.95e-06,0.0769,0.535,113.682,4,1113400,"['art pop', 'dance pop', 'indie pop', 'metropopolis', 'pop rock']",68,7KdF7Zac5eC9jutk9Qret4
916,Someone New,Hozier,Now That's What I Call Music! 91,https://i.scdn.co/image/ab67616d0000b273701e32f3842a0b07acf13639,2015-07-24,224840,False,0,,0.593,0.529,7,-6.036,1,0.0326,0.416,3.21e-06,0.105,0.592,92.024,4,4849616,"['irish singer-songwriter', 'modern rock', 'pop']",78,75aM5sH14TfMYSDLxrfDNW
917,Best Friend,Rex Orange County,Best Friend,https://i.scdn.co/image/ab67616d0000b27333a6b45fa8354efe37633964,2017-01-25,262231,True,78,https://p.scdn.co/mp3-preview/c3d4d60709c7441f949a1ff538d1cbbca90934ae?cid=d3c4d26f750f45daa2434a1585745291,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,4,3297446,"['bedroom pop', 'pop']",77,47Bg6IrMed1GPbxRgwH2aC
918,Never Be Like You,Flume,Skin,https://i.scdn.co/image/ab67616d0000b27378bd34918380ab531787d34a,2016-05-27,233337,True,62,https://p.scdn.co/mp3-preview/168713a770dd0e5b41795f0a292a89e715169a17?cid=d3c4d26f750f45daa2434a1585745291,0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777,4,2206477,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",73,476j7IDRIDRvv1Xu71EVc8
919,Ophelia,The Lumineers,Cleopatra,https://i.scdn.co/image/ab67616d0000b273e4c3db3e7ebfc22bc080f334,2016-04-08,160097,False,78,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=d3c4d26f750f45daa2434a1585745291,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,4421559,"['folk-pop', 'modern rock', 'pop rock', 'stomp and holler']",77,5NORWMFC27ywGSZxi8uquP
920,Slide (feat. Frank Ocean & Migos),Calvin Harris,Slide (feat. Frank Ocean & Migos),https://i.scdn.co/image/ab67616d0000b2731e439ac0ed08d612808f7122,2017-02-24,230813,True,71,https://p.scdn.co/mp3-preview/d3e8d7ced6e0f3844b8c0309a7d4baad511a3518?cid=d3c4d26f750f45daa2434a1585745291,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,4,22124695,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",85,6gpcs5eMhJwax4mIfKDYQk
921,Adore You,Harry Styles,Fine Line,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2019-12-13,207133,False,83,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=d3c4d26f750f45daa2434a1585745291,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,16766066,"['pop', 'post-teen pop']",85,3jjujdWJ72nww5eGnfs2E7
922,Strong,London Grammar,If You Wait (Deluxe Version),https://i.scdn.co/image/ab67616d0000b2738e411f06d11a04c99df55247,2013-01-01,275440,False,60,https://p.scdn.co/mp3-preview/8098ba767e48f30c3a5c5581b81cadeb28df792e?cid=d3c4d26f750f45daa2434a1585745291,0.536,0.396,10,-11.767,1,0.0356,0.716,2.39e-05,0.077,0.249,152.01,4,1278269,"['metropopolis', 'nottingham indie']",68,6k1I9gABiasGZiWWAosAEb
